treatment,outcome,bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated
0,129000,1.0,2,3,1.0,6,1150,0,1150,1670,30184,19684,0,0,1950,0
0,436000,3.0,5,4,2.0,8,2720,0,2720,1420,9856,9685,0,0,1969,0
0,225000,1.0,3,3,1.0,6,1080,0,1080,1610,16000,10007,0,0,1952,0
0,265000,2.5,3,3,2.0,7,1890,0,1890,1700,6088,6600,0,0,1996,0
0,762450,1.75,4,4,1.0,8,2570,0,2570,2520,8640,8800,0,0,1958,0
0,465950,2.5,4,3,2.0,7,2340,0,2340,2950,6896,6775,0,0,2001,0
0,325000,1.75,3,3,1.0,7,1210,570,1780,1780,11096,10640,0,0,1979,0
0,500000,1.75,3,3,1.0,7,1210,570,1780,1780,11096,10640,0,0,1979,0
0,450000,2.5,4,3,1.0,8,1410,1040,2450,2450,20348,50094,0,0,1978,0
0,1346400,1.75,5,4,1.0,8,1690,1690,3380,3260,20021,19809,0,0,1963,0
0,215000,2.0,3,5,1.0,7,1100,660,1760,1730,9282,7500,0,0,1947,0
0,540000,2.5,4,3,2.0,8,3000,0,3000,2730,5471,5471,0,0,2013,0
0,392500,1.75,3,4,1.0,7,1540,0,1540,1620,8925,10397,0,0,1957,0
0,987000,2.0,3,3,1.0,8,2160,0,2160,2260,15788,9787,0,0,1951,0
0,1190000,2.0,3,3,1.0,8,2160,0,2160,2260,15788,9787,0,0,1951,0
0,252500,2.0,3,3,2.0,8,1810,0,1810,2140,10684,9657,0,0,1987,0
0,730000,3.5,3,3,2.0,7,1970,470,2440,2440,3502,3417,0,0,2000,0
0,580000,2.0,5,3,1.0,7,1190,1100,2290,1460,7125,7920,0,0,1964,0
0,300000,2.5,4,3,2.0,8,2080,0,2080,1630,2999,3148,0,0,1998,0
0,301950,1.75,3,4,1.0,7,1370,0,1370,1500,9288,9864,0,0,1988,0
0,455000,2.5,4,3,2.0,9,3170,0,3170,3100,10688,12610,2,0,2001,0
0,470000,2.5,4,3,2.0,9,2700,0,2700,2880,6769,7968,0,0,1999,0
0,374990,2.5,3,3,2.0,8,1300,0,1300,1380,10484,7868,0,0,1983,0
0,782500,2.5,3,3,2.0,9,3750,0,3750,3210,7821,8405,0,0,2001,0
0,264000,2.25,3,3,2.0,7,1552,0,1552,1677,3677,3677,0,0,2012,0
0,1365000,3.5,5,3,2.0,12,4210,0,4210,4630,17258,17909,3,0,1995,0
0,389950,2.5,3,3,2.0,9,2170,0,2170,2390,8140,8100,0,0,1994,0
0,390000,1.75,3,5,1.0,7,1870,0,1870,1870,40250,40250,0,0,1959,0
0,300000,1.75,3,3,2.0,7,1700,0,1700,1830,8481,6600,0,0,1993,0
0,399000,1.75,3,5,1.5,6,1620,0,1620,1880,10000,10000,0,0,1918,0
0,247500,2.0,4,4,1.0,7,910,800,1710,1560,5200,5200,0,0,1977,0
0,530000,2.75,5,4,1.0,7,1250,1250,2500,2230,7140,8400,0,0,1968,0
0,270000,2.25,3,3,1.0,7,1380,700,2080,1770,26574,8140,2,0,1993,0
0,575000,1.75,3,3,1.0,8,1760,0,1760,1970,10349,10933,0,0,1957,0
0,278000,2.5,4,3,2.0,7,1940,0,1940,1870,6887,6144,0,0,1990,0
0,568500,2.5,4,3,2.0,9,3010,0,3010,2960,6181,6515,0,0,2000,0
0,280000,3.0,4,3,1.0,8,2460,0,2460,1730,9606,7500,0,0,2012,0
0,247500,0.75,3,3,1.0,6,680,620,1300,3080,72309,8395,0,0,1950,1987
0,1250000,2.75,5,4,1.5,9,2340,1370,3710,3370,13874,13874,3,0,1977,0
0,340000,2.5,4,3,2.0,8,2181,0,2181,2333,5521,5143,0,0,2006,0
0,329950,1.0,3,3,1.0,7,1000,0,1000,1610,9170,9170,0,0,1980,0
0,500000,2.5,3,3,2.0,9,2760,0,2760,2720,35171,35171,0,0,1990,0
0,385000,2.5,4,3,2.0,9,2960,0,2960,2960,5054,5000,0,0,2006,0
0,210000,2.0,3,3,1.0,7,1230,600,1830,2050,4992,7740,0,0,1953,0
0,449000,2.25,3,3,1.0,7,1130,830,1960,1970,44634,44634,0,0,1984,0
0,325000,1.75,2,3,1.0,7,1670,0,1670,1600,10725,10725,0,0,1965,0
0,180000,2.0,3,4,1.0,7,1670,0,1670,1330,7056,8415,0,0,1958,0
0,549000,2.5,5,4,1.0,9,1760,1680,3440,3440,12350,12763,2,0,1976,0
0,450000,2.5,3,3,2.0,10,2450,0,2450,2650,19744,19597,0,0,1990,0
0,305000,1.75,3,4,1.0,7,1400,0,1400,1780,10350,10457,0,0,1976,0
0,250000,1.0,4,5,1.0,6,1320,0,1320,1060,11212,6766,0,0,1914,0
0,180000,1.0,2,2,1.0,6,890,0,890,1100,6000,6000,0,0,1919,0
0,616950,3.5,3,3,2.0,8,2020,470,2490,2490,2722,2755,0,0,1999,0
0,372000,1.75,4,5,1.0,7,1010,880,1890,1930,10550,7291,0,0,1969,0
0,1550000,3.25,5,5,1.0,10,2000,1370,3370,4240,17458,15202,2,0,1982,0
0,240000,2.25,4,4,1.0,8,1720,0,1720,2010,8300,8000,0,0,1973,0
0,382500,1.5,3,3,1.0,8,1090,0,1090,1710,9862,9862,0,0,1987,0
0,550000,3.5,4,3,2.0,8,2770,0,2770,1720,24140,16011,0,0,1967,0
0,367500,2.0,4,3,1.0,7,1960,0,1960,1960,16015,16015,0,0,1980,0
0,323000,2.0,3,4,1.0,8,1830,0,1830,2010,6925,7350,0,0,1979,0
0,270000,2.5,4,3,2.0,7,1600,0,1600,2140,9921,5806,0,0,2009,0
0,1320000,1.75,3,3,1.0,10,2040,0,2040,2640,42693,11957,2,0,1980,0
0,560000,2.5,4,3,2.0,9,2710,0,2710,2710,6583,6583,0,0,2003,0
0,354000,2.0,3,3,1.0,8,1010,0,1010,1700,21340,13045,0,0,1980,0
0,229900,1.0,3,3,1.0,7,1440,0,1440,1440,11925,10425,0,0,1968,0
0,437400,1.75,3,4,1.0,7,2150,0,2150,1100,8925,7875,0,0,1960,0
0,570000,2.0,3,3,1.0,7,1470,420,1890,2580,29185,11600,0,0,1949,2013
0,239950,1.75,3,4,1.0,7,1230,0,1230,1330,9600,8250,0,0,1984,0
0,329000,2.75,5,3,2.0,8,2570,0,2570,2200,7260,7421,0,0,1996,0
0,915000,1.0,3,3,1.0,7,1560,0,1560,1930,8232,8286,0,0,1952,0
0,205000,1.0,3,5,1.0,6,960,0,960,990,7314,7314,0,0,1960,0
0,314000,2.5,4,3,2.0,8,1870,0,1870,2160,8449,8113,0,0,1992,0
0,329950,1.0,4,3,1.0,7,1280,770,2050,2050,7590,7800,0,0,1957,0
0,683000,2.5,3,3,2.0,9,2300,0,2300,2730,9218,9930,2,0,1998,0
0,250500,2.0,3,4,2.0,7,1710,0,1710,1710,7225,7225,0,0,1988,0
0,218000,1.0,3,4,1.0,6,880,0,880,1110,18205,16115,0,0,1945,0
0,1300000,1.75,5,3,1.0,8,1500,630,2130,3650,19180,19180,0,0,1968,0
0,590000,2.5,3,3,2.0,10,2520,0,2520,2630,10223,10091,0,0,1988,0
0,264500,2.5,3,3,1.0,8,1630,0,1630,2110,8346,8619,0,0,1990,0
0,1815000,4.5,4,3,2.0,12,4510,0,4510,2200,12873,8528,2,0,1998,0
0,416000,1.0,3,4,1.0,7,1110,0,1110,1490,12150,8200,0,0,1957,0
0,585083,2.75,5,3,1.0,8,1590,1320,2910,2910,36250,37376,0,0,1977,0
0,81000,1.0,2,1,1.0,5,730,0,730,860,9975,9000,0,0,1943,0
0,326000,1.75,4,3,1.0,7,1390,900,2290,1170,7380,7381,0,0,1963,0
0,185000,1.0,3,4,1.5,7,940,0,940,1170,7125,7125,0,0,1958,0
0,485000,2.5,4,4,2.0,7,2100,0,2100,1840,8886,9058,0,0,1964,0
0,287500,2.5,4,4,1.0,8,1590,980,2570,2120,9000,8571,0,0,1979,0
0,260000,3.0,4,3,2.0,7,1530,0,1530,1930,8306,6925,0,0,2010,0
0,190000,1.0,3,4,1.0,6,1260,0,1260,1090,10900,8137,0,0,1943,0
0,275000,2.5,3,3,2.0,7,1830,0,1830,1820,7062,6434,0,0,1990,0
0,300000,2.5,4,3,2.0,8,1960,0,1960,2130,9898,7662,0,0,2001,0
0,439000,2.25,3,5,1.5,8,1450,780,2230,2060,4551,7200,2,0,1928,0
0,277554,2.25,5,3,1.0,7,2350,0,2350,1570,13000,11440,0,0,1961,0
0,215000,2.0,3,3,1.0,6,1340,0,1340,1370,8505,9000,0,0,1931,0
0,202500,2.0,3,5,1.0,6,1540,0,1540,1250,8316,8316,0,0,1954,0
0,535000,2.5,4,3,2.0,8,3250,0,3250,3030,6933,5308,0,0,2009,0
0,260000,1.75,4,4,1.0,7,1360,0,1360,1321,7700,7756,0,0,1966,0
0,254000,2.0,3,4,1.0,7,1480,0,1480,1680,7480,7146,0,0,1992,0
0,165000,1.0,3,3,1.0,6,1200,0,1200,1960,13100,11285,0,0,1943,0
0,216500,1.0,2,4,1.0,6,710,0,710,940,6960,7680,0,0,1943,0
0,387990,2.5,4,3,2.0,8,2640,0,2640,1840,5595,5011,0,0,2011,0
0,323400,3.0,4,3,1.0,8,1430,630,2060,2250,9138,7820,0,0,1992,0
0,300000,2.5,3,3,2.0,7,1880,0,1880,2090,4200,4200,0,0,2007,0
0,255000,1.75,4,3,1.0,7,1100,550,1650,1620,7200,7374,0,0,1977,0
0,660000,1.75,3,4,2.0,7,2030,0,2030,2350,9032,8937,2,0,1963,0
0,534000,2.25,4,5,1.0,7,1330,800,2130,1310,7210,7896,0,0,1965,0
0,215000,1.0,3,4,1.0,7,1690,0,1690,1590,7700,7700,0,0,1969,0
0,1400000,4.25,5,3,2.0,10,3530,0,3530,1750,7924,9226,0,0,2001,0
0,212000,1.75,3,3,1.0,7,1470,0,1470,1590,8350,8182,0,0,1990,0
0,265000,1.75,3,3,1.0,8,1840,0,1840,1920,7300,8010,0,0,1966,0
0,311500,2.5,4,3,2.0,8,1940,0,1940,1940,10133,7265,0,0,1992,0
0,2328000,3.5,4,3,2.0,11,4420,0,4420,3020,20759,20666,0,0,2003,0
0,225000,1.0,2,4,1.0,6,800,0,800,880,6050,6050,0,0,1944,0
0,1250000,2.5,4,3,1.0,11,2620,1080,3700,3480,21755,13786,4,0,1988,0
0,600000,2.25,3,4,2.0,9,2230,0,2230,2390,9053,8038,0,0,1987,0
0,1058000,2.0,4,4,1.0,8,2290,0,2290,2300,11137,10463,0,0,1955,0
0,1620000,2.25,4,4,2.0,9,2350,0,2350,3360,17709,19855,0,0,1977,0
0,664000,1.75,2,3,1.0,6,860,860,1720,1680,5785,5184,0,0,1948,2002
0,454450,3.0,4,3,2.0,9,2810,0,2810,2790,6000,6000,0,0,2007,0
0,185000,1.0,2,4,1.0,7,1390,0,1390,1200,11340,10224,0,0,1969,0
0,160000,2.5,2,3,2.0,7,1660,0,1660,1740,2258,2390,0,0,1981,0
0,270000,2.5,4,3,2.0,8,1920,0,1920,1940,8497,8436,0,0,1998,0
0,645000,2.5,4,3,2.0,9,3160,0,3160,2970,11380,10385,0,0,1983,0
0,855000,2.25,4,4,2.0,9,2480,0,2480,3160,36974,35070,0,0,1973,0
0,289950,2.5,3,3,2.0,8,2070,0,2070,1670,5013,5013,0,0,1987,0
0,565000,2.75,4,3,2.0,9,3260,0,3260,3260,4900,6132,0,0,2013,0
0,792000,2.5,3,3,2.0,8,2250,0,2250,2940,19270,19541,0,0,1999,0
0,260000,2.25,3,4,1.0,7,1200,750,1950,1760,9600,8850,0,0,1987,0
0,295500,1.75,3,3,1.0,7,1000,330,1330,1320,10523,8775,0,0,1981,0
0,750000,1.75,3,3,1.0,8,1570,1200,2770,2340,15232,11400,0,0,1976,0
0,615000,2.25,4,4,1.0,8,1450,880,2330,2330,7020,8500,0,0,1973,0
0,887000,2.25,6,5,1.0,9,2440,1390,3830,2500,11180,10400,2,0,1962,0
0,753000,1.75,4,4,1.0,8,1660,500,2160,2430,39430,35329,0,0,1974,0
0,3710000,3.5,4,4,2.0,12,3350,2200,5550,2980,28078,19602,2,0,2000,0
0,870000,2.75,4,4,2.0,10,3410,0,3410,2490,23000,15512,0,0,1982,0
0,321000,2.5,4,3,2.0,7,1830,0,1830,1830,9601,5892,0,0,2003,0
0,280000,2.5,3,3,2.0,7,1550,0,1550,1700,4486,4487,0,0,2000,0
0,288000,2.5,3,3,2.0,7,1520,0,1520,1610,3593,3612,0,0,2004,0
0,248500,2.0,3,3,1.0,7,620,620,1240,1560,12285,11564,0,0,1939,1991
0,330000,2.5,4,3,2.0,7,2380,0,2380,1230,13550,9450,0,0,1999,0
0,740000,3.5,5,3,2.0,9,1830,890,2720,2920,11454,11310,0,0,1988,0
0,198500,1.0,2,4,1.0,6,1050,0,1050,990,9600,8880,0,0,1959,0
0,280000,2.5,7,3,2.0,7,1940,0,1940,1710,5458,5688,0,0,1994,0
0,274950,1.75,3,3,1.0,8,1840,0,1840,1910,16679,15571,0,0,1989,0
0,299000,1.0,3,4,1.5,7,1390,0,1390,1440,9624,9624,0,0,1954,0
0,575950,2.25,3,3,1.0,7,1180,460,1640,1620,12000,12000,0,0,1967,0
0,180000,1.5,4,3,1.0,7,1020,720,1740,1740,7292,7573,0,0,1962,0
0,261350,1.75,3,4,1.0,7,1390,0,1390,1810,18200,9675,0,0,1962,0
0,390000,1.75,3,4,1.0,8,1435,0,1435,2030,8960,9450,0,0,1969,0
0,253500,1.0,3,4,1.0,7,1090,550,1640,1550,12384,11200,0,0,1954,0
0,255000,2.5,4,4,1.0,7,1580,0,1580,1320,7800,7800,0,0,1959,0
0,257000,2.5,3,3,2.0,8,1740,0,1740,2030,3721,3794,0,0,2009,0
0,869000,1.75,2,3,1.0,7,1100,800,1900,1650,13122,13160,4,1,1954,0
0,1350000,3.5,4,3,2.0,10,3500,0,3500,2630,9525,9525,0,0,1999,0
0,175000,1.0,2,3,1.0,7,830,0,830,1030,2699,3574,0,0,1996,0
0,280000,2.5,3,3,2.0,7,1600,0,1600,1700,4271,4746,0,0,2000,0
0,486000,2.5,4,3,2.0,10,3560,0,3560,3420,12047,11250,0,0,1988,0
0,1185000,3.25,4,3,2.0,11,3960,0,3960,3870,12895,12040,0,0,2001,0
0,201000,1.0,3,4,1.0,6,900,0,900,1220,7576,7452,0,0,1959,0
0,295000,2.5,3,3,1.0,7,1420,520,1940,1810,10350,7800,0,0,1979,0
0,190000,1.0,3,4,1.0,6,1510,0,1510,1040,8760,7828,0,0,1946,0
0,875000,3.5,6,3,2.0,9,3000,1430,4430,2730,11453,5661,0,0,2001,0
0,1387000,3.5,4,4,2.0,11,3150,860,4010,3530,10880,17310,3,0,1990,0
0,207000,1.5,3,3,1.0,7,1460,0,1460,1460,11100,11100,0,0,1956,0
0,139000,1.5,4,4,1.0,7,1410,0,1410,1410,10648,10522,0,0,1966,0
0,230000,1.0,3,4,1.0,7,940,440,1380,1240,10112,10112,0,0,1963,0
0,332100,3.5,5,3,2.0,8,1980,680,2660,2220,6978,7294,0,0,1996,0
0,817000,2.25,4,4,2.0,8,2600,0,2600,3150,10660,10660,0,0,1979,0
0,1200000,3.0,4,3,2.0,8,2150,0,2150,1590,8119,8119,0,0,1953,2004
0,189000,1.0,3,5,1.5,6,1380,0,1380,860,7282,4826,0,0,1915,0
0,781000,1.5,3,4,1.0,7,820,470,1290,2130,8175,8577,0,0,1952,0
0,575000,2.5,4,3,1.0,9,1600,1420,3020,2500,17810,15815,0,0,1979,0
0,1660000,3.25,4,3,2.0,10,4240,0,4240,3390,11189,12540,2,0,2006,0
0,302300,2.75,5,4,1.0,8,1580,1550,3130,1900,9450,9000,0,0,1973,0
0,926250,1.75,4,4,1.0,8,2390,0,2390,2390,17717,10730,0,0,1964,0
0,616000,1.5,3,4,1.0,8,1740,0,1740,1930,9840,9840,0,0,1963,0
0,206000,1.0,3,4,1.0,6,1060,0,1060,1060,9600,9604,0,0,1962,0
0,706000,2.5,4,3,1.0,9,2190,1090,3280,1570,16575,13209,0,0,1972,0
0,341950,3.0,5,3,2.0,8,3070,0,3070,2760,5252,5203,0,0,2005,0
0,305000,1.0,3,2,1.0,7,1150,0,1150,1550,9048,8207,0,0,1922,0
0,225000,1.0,2,3,1.0,6,700,0,700,1320,6000,6000,0,0,1943,0
0,779000,2.25,5,4,2.0,8,2830,0,2830,2300,7738,9840,0,0,1977,0
0,321000,1.0,4,4,1.0,7,1300,0,1300,1540,18836,8498,0,0,1941,0
0,424950,2.5,4,3,2.0,8,2480,0,2480,2460,8563,8660,0,0,1992,0
0,558000,2.5,4,3,2.0,9,2420,800,3220,1770,5120,7680,0,0,2000,0
0,865000,4.0,4,4,2.0,9,2790,0,2790,2740,16117,25369,0,0,1999,0
0,1750000,4.25,6,3,2.0,10,4150,1710,5860,5790,13928,13928,3,0,2013,0
0,688000,3.0,3,3,2.0,10,3450,0,3450,3130,16200,12150,0,0,1983,0
0,399950,2.5,4,3,2.0,8,2350,0,2350,2190,5100,5100,0,0,2003,0
0,539000,2.0,3,3,1.0,8,1780,480,2260,2250,9568,9744,0,0,1985,0
0,472000,2.25,2,4,2.0,9,1800,0,1800,1800,2748,2755,0,0,1979,0
0,755000,2.5,3,3,1.0,9,1620,800,2420,2650,8856,9750,3,0,1957,0
0,1220000,2.25,3,3,1.0,10,2640,0,2640,2650,7544,7904,0,0,1995,0
0,315000,1.0,3,4,1.0,7,1010,0,1010,1250,7500,10000,0,0,1975,0
0,227000,1.0,4,3,1.5,6,1200,0,1200,1070,7200,6050,0,0,1944,0
0,822600,2.5,4,3,1.0,9,1510,1500,3010,2780,9600,10000,2,0,1979,0
0,175000,1.0,3,3,1.0,7,1080,400,1480,1780,8415,8512,0,0,1967,0
0,254000,1.0,3,5,1.0,6,1010,0,1010,1010,7384,8000,2,0,1943,0
0,405000,1.0,3,3,1.5,7,1460,0,1460,1910,10000,10000,0,0,2002,0
0,200000,2.75,4,4,1.0,7,1430,480,1910,1750,7210,7446,0,0,1980,0
0,397000,1.75,2,3,1.0,7,950,660,1610,1510,4104,5284,0,0,1996,0
0,815000,3.75,3,3,2.0,10,2780,0,2780,3110,5002,5717,0,0,1999,0
0,305500,2.5,4,4,2.0,7,1850,0,1850,1940,7199,7432,0,0,1989,0
0,340000,2.25,3,3,1.0,8,2120,0,2120,1400,13090,12039,0,0,1997,0
0,269000,2.5,4,3,2.0,7,2060,0,2060,2060,3608,3608,0,0,2004,0
0,414000,3.0,5,3,2.0,8,3045,0,3045,3045,5030,5322,0,0,1999,0
0,253000,1.5,3,5,1.0,6,880,0,880,1020,6600,6600,0,0,1945,0
0,157500,1.0,2,3,1.0,5,740,0,740,1230,9003,8050,0,0,1949,0
0,627000,2.0,4,4,1.0,8,2030,0,2030,1800,9300,9018,0,0,1976,0
0,249500,1.0,3,4,1.0,7,1180,0,1180,1180,7200,7200,0,0,1968,0
0,1125000,3.0,5,4,1.0,9,2070,1620,3690,3160,10260,14000,4,0,1967,0
0,314500,1.75,3,3,1.0,7,1200,500,1700,1900,17355,9528,0,0,1978,0
0,542500,2.5,4,4,2.0,8,2330,0,2330,2210,14289,12823,0,0,1978,0
0,298500,2.0,3,4,1.0,7,1420,1000,2420,1546,8800,8666,0,0,1959,0
0,305000,2.25,2,5,2.0,7,1610,0,1610,1950,1968,1968,0,0,1979,0
0,253000,1.75,2,5,1.0,7,860,360,1220,1120,5000,5000,0,0,1921,0
0,395000,1.75,4,4,1.0,7,1070,990,2060,1830,7900,8000,0,0,1957,0
0,265000,2.5,3,4,1.0,7,1140,200,1340,1760,10290,7903,0,0,1981,0
0,225000,1.0,2,4,1.0,6,1030,0,1030,1030,9192,9190,0,0,1959,0
0,338500,2.5,4,3,2.0,8,2717,0,2717,2550,4513,4841,0,0,2005,0
0,255000,1.0,2,3,2.0,6,1260,0,1260,1260,7810,7755,0,0,1945,0
0,324900,2.25,3,3,2.0,8,2080,0,2080,2080,9740,8705,0,0,1988,0
0,821000,2.75,3,4,1.0,8,1690,1070,2760,2610,8476,9835,0,0,1967,0
0,376000,1.0,2,3,1.0,6,760,120,880,1180,2400,6300,0,0,1918,0
0,425000,1.5,4,3,1.0,7,1620,0,1620,1890,7875,8400,0,0,1956,0
0,585000,1.75,3,3,1.0,8,1370,470,1840,1920,7350,8518,0,0,1974,0
0,1400000,4.0,5,3,2.0,11,4700,0,4700,4730,22326,27110,0,0,2002,0
0,1980000,3.5,4,3,1.0,12,3340,1160,4500,2540,44384,26287,0,0,1990,0
0,250000,1.75,3,4,1.0,8,1420,360,1780,1950,35233,17334,0,0,1979,0
0,950000,2.75,4,4,2.0,10,3800,0,3800,3710,12200,14796,3,0,1986,0
0,155000,1.0,2,3,1.0,7,810,0,810,1180,4755,4755,0,0,1980,0
0,419625,2.5,4,4,2.0,9,2680,0,2680,2580,11590,8225,0,0,1988,0
0,379000,1.75,4,4,1.0,7,1290,890,2180,1960,7876,7225,0,0,1977,0
0,293000,2.25,4,3,2.0,7,1870,0,1870,2380,5371,4502,0,0,2009,0
0,592100,2.75,4,4,1.0,8,1790,520,2310,2230,7851,7359,0,0,1989,0
0,227000,1.0,3,3,1.0,7,1340,0,1340,2090,10035,10035,0,0,1959,0
0,338000,2.5,5,3,2.0,7,2400,0,2400,1880,4496,4319,0,0,2004,0
0,163500,1.0,3,4,1.0,7,940,0,940,1090,7200,7800,0,0,1954,0
0,199988,1.0,2,3,1.0,7,860,0,860,1130,5000,6000,0,0,1949,0
0,320000,2.5,4,3,2.0,7,3130,0,3130,3020,5200,5200,0,0,2005,0
0,249900,2.0,2,3,2.0,6,1470,0,1470,1310,2541,2721,0,0,2005,0
0,223000,1.0,2,3,1.0,6,910,0,910,1480,9869,9750,0,0,1957,0
0,631000,4.0,4,3,1.0,7,1470,1160,2630,2230,59586,5715,0,0,1963,0
0,350000,2.25,4,5,1.0,7,1060,720,1780,1780,10416,9975,0,0,1963,0
0,310000,2.0,5,5,1.0,7,1510,1220,2730,1730,7344,7700,0,0,1962,0
0,365000,2.5,4,3,2.0,9,2905,0,2905,2900,4874,5271,0,0,2003,0
0,345000,1.5,3,4,1.0,7,1240,0,1240,1240,11200,11008,0,0,1954,0
0,438500,2.25,3,4,2.0,9,3050,0,3050,2697,10689,10925,0,0,1988,0
0,109500,1.0,2,3,1.0,6,800,0,800,1130,10625,10625,0,0,1942,0
0,968000,1.75,4,4,1.0,9,2630,0,2630,2690,9645,10439,0,0,1963,0
0,256500,2.5,5,4,1.0,7,1360,600,1960,1900,7350,7350,0,0,1969,0
0,1810000,2.5,5,4,1.0,11,2490,1760,4250,3620,20441,16304,1,0,1984,0
0,269000,2.25,3,4,1.0,8,1950,0,1950,1950,8661,8800,0,0,1966,0
0,885000,2.25,3,4,1.0,9,1610,450,2060,2930,9552,11212,0,0,1975,0
0,620000,2.5,4,3,2.0,9,2500,0,2500,2500,8282,8046,0,0,2013,0
0,289950,2.5,3,3,2.0,7,2070,0,2070,2070,6145,5297,0,0,2003,0
0,252500,2.5,3,4,1.0,7,1250,530,1780,1870,7192,8500,0,0,1974,0
0,376000,2.25,4,5,1.0,8,1480,720,2200,2710,6750,6750,0,0,1959,0
0,635700,2.5,4,3,1.0,9,1860,1380,3240,3150,13978,12767,0,0,1977,0
0,439000,2.5,3,3,1.0,8,1810,1370,3180,1950,7904,7800,0,0,2006,0
0,455000,1.5,2,3,1.5,6,1310,0,1310,2970,12196,12196,0,0,1970,0
0,225000,1.0,2,4,1.0,7,910,0,910,1410,9612,9611,0,0,1981,0
0,250000,1.0,3,4,1.0,7,1460,0,1460,1490,10914,8314,0,0,1959,0
0,275000,2.0,4,4,1.0,7,1480,0,1480,1450,15000,8768,0,0,1957,0
0,270000,2.0,3,3,1.0,7,1390,940,2330,1570,8000,7227,0,0,1986,0
0,665000,2.0,5,4,1.0,8,1400,1400,2800,1760,17788,18282,0,0,1963,0
0,355500,2.0,5,4,1.0,7,2360,0,2360,1860,19899,19998,0,0,1968,0
0,369000,2.5,4,3,2.0,9,2370,0,2370,2370,6557,7378,0,0,1998,0
0,256000,1.0,3,3,1.0,7,780,170,950,1230,4000,4000,0,0,1949,0
0,369950,2.75,4,3,1.0,8,1400,1360,2760,2340,7533,7943,0,0,1997,0
0,1200688,3.0,5,3,2.0,10,3640,0,3640,3330,28531,17186,0,0,1996,0
0,187000,1.0,2,3,1.0,6,840,0,840,1610,11600,9120,0,0,1952,0
0,598000,2.25,5,3,2.0,9,2890,0,2890,2570,12478,11880,0,0,1977,0
0,429950,2.25,3,4,1.0,8,1340,720,2060,2320,10160,11186,0,0,1967,0
0,225000,2.25,3,4,1.0,7,1110,480,1590,1880,9200,9200,0,0,1979,0
0,705000,2.25,4,3,1.0,8,1520,1100,2620,2760,10536,12431,0,0,1979,0
0,535000,2.5,5,3,2.0,8,3190,0,3190,2480,6178,7548,0,0,2003,0
0,339000,2.25,3,4,1.0,8,1380,590,1970,1970,7210,7350,0,0,1978,0
0,367000,1.0,3,3,1.0,7,810,0,810,1820,7000,7589,0,0,1968,0
0,305000,1.0,4,4,1.0,7,1050,1050,2100,1600,9288,8550,0,0,1968,0
0,283000,2.25,3,3,1.0,8,1270,860,2130,1960,8800,8075,0,0,1978,0
0,245000,2.5,4,3,2.0,7,1700,0,1700,1700,4268,4488,0,0,2000,0
0,355500,2.5,3,3,2.0,8,2600,0,2600,2600,5540,5540,0,0,2004,0
0,324900,2.25,4,4,2.0,8,2010,0,2010,1660,7280,7579,0,0,1988,0
0,1100000,1.75,2,4,1.0,8,2050,0,2050,2980,11900,11900,0,0,1950,0
0,237000,1.5,3,4,1.0,7,1800,0,1800,1400,9216,10022,0,0,1950,0
0,190500,2.0,3,3,1.0,7,1130,260,1390,1790,10155,10155,0,0,1980,0
0,808000,2.75,4,3,2.0,9,3340,0,3340,3230,7230,7529,0,0,1996,0
0,448000,2.5,4,3,2.0,9,2510,0,2510,3400,6853,6965,2,0,2006,0
0,430000,2.25,4,4,1.0,7,1110,680,1790,2270,7203,9000,0,0,1973,0
0,433000,1.5,4,4,1.0,7,1180,370,1550,1450,5053,5639,0,0,1963,0
0,255000,1.0,3,4,1.0,7,1170,0,1170,1430,7395,7920,0,0,1969,0
0,347500,2.5,4,3,2.0,9,2460,0,2460,2390,7350,8568,0,0,1989,0
0,900000,2.5,4,3,2.0,11,3690,0,3690,3370,11468,10751,0,0,1987,0
0,221000,1.75,4,3,1.0,7,1260,280,1540,1540,7200,8416,0,0,1966,0
0,1150000,2.5,3,4,1.0,8,2100,0,2100,3070,15120,16078,0,0,1953,0
0,588000,1.75,4,4,1.0,8,1510,420,1930,1880,7245,7245,0,0,1972,0
0,234950,2.0,3,3,1.0,7,1430,0,1430,1610,10850,8015,0,0,1994,0
0,637000,3.0,5,3,1.0,9,1840,620,2460,2530,7240,7885,0,0,1991,0
0,210000,1.0,2,5,1.0,6,880,0,880,1220,9750,9406,0,0,1938,0
0,213500,1.5,2,4,1.5,7,2060,0,2060,1780,7713,7713,0,0,1930,0
0,550000,2.75,3,4,1.0,8,1460,770,2230,2200,14400,13280,0,0,1977,0
0,239000,2.0,4,2,1.5,6,1980,0,1980,1360,10585,7810,0,0,1924,0
0,184900,1.0,3,3,1.0,6,1040,0,1040,1000,10080,8736,0,0,1959,0
0,386000,2.25,4,3,1.0,8,1610,1200,2810,2400,8560,7600,0,0,1979,0
0,422000,1.0,2,4,1.0,6,750,0,750,1120,4000,5038,0,0,1926,0
0,1355000,3.5,5,3,2.0,10,4770,1190,5960,2810,13703,17320,2,0,1984,0
0,336000,2.5,4,3,2.0,8,2530,0,2530,2220,8169,8013,0,0,1993,0
0,290000,2.5,3,3,2.0,7,1580,0,1580,1580,6860,7050,0,0,1995,0
